"","occurrence","amplitude","phase","correlation"
"70",0.647705922547968,0.102546494863264,-0.000415735717766409,0.164380077197854
"71",0.615332847705217,0.0910438184356836,-0.0755161915332626,0.0914234152915691
"72",0.647789384916873,0.115933415446442,-0.0261801896756743,0.118739678677024
"73",0.629973331187718,0.12478841798042,-0.0312894074099264,0.0550033467261775
"74",0.609498452170413,0.0535458141077989,-0.03163311132747,0.0774348443821194
"75",0.619390281475809,0.110862527497146,-0.0750064533113061,0.118035144238153
"76",0.630798423137234,0.0552872166387291,-0.0182253749050704,0.0879864190833088
"77",0.597574660150039,0.0884980836678894,-0.0366107546088793,0.065058691796147
"78",0.60673107504877,0.0721162479653802,-0.0389461551340556,0.123529499327984
"79",0.630871622936628,0.0826354813302057,-0.0677116695443246,0.0564290411945357
"80",0.620444224362118,0.0701708044537262,-0.0528804662154343,0.104134027589954
"81",0.627683886867725,0.0798526614199088,-0.0566930797484356,0.0964681627967616
"82",0.64809781543329,0.108840047157611,-0.0437882029405741,0.144649473925181
"83",0.631318237434295,0.0981077271748446,-0.0782896909164222,0.0850530021023235
"84",0.610770568703658,0.077245823497578,-0.0728664191053305,0.12143076315745
"85",0.616201971210837,0.0458652035883741,-0.0265070439662895,0.0554218146609496
"86",0.622412651980587,0.0949476678122581,-0.0674986005877987,0.089844918045517
"87",0.651144640088841,0.0931033971356546,-0.0316830688875117,0.0613914610227838
"88",0.665146559088572,0.118443144346436,-0.0275943343756233,0.138696690408409
"89",0.605951967970401,0.11534749898273,-0.000875531839749547,0.130379138784591
"90",0.659576050175676,0.124774857165547,-0.0358477616791421,0.0173523840290522
"91",0.626064539205029,0.0616900024000111,-0.0341139656876211,0.130902660818437
"92",0.580230063571531,0.119190549652482,-0.0461195861851166,0.0696223394098967
"93",0.646762628500413,0.0972064470258526,-0.0898933065015387,0.117272923570036
"94",0.628215160540385,0.0934661408620448,-0.0396192101118894,0.0665062787113274
"95",0.696450396145905,0.100323196718467,-0.0509139508593293,0.11902699847826
"96",0.614724764977085,0.0830644131241045,-0.0254670475829181,0.17880945778391
"97",0.626734245289141,0.0842256960655167,-0.0424829747777115,0.105355603306572
"98",0.633953820287341,0.139371403882137,-0.0485094529682001,0.168138022004189
"99",0.630114665576512,0.0647084314109237,-0.0776888257840164,0.150148164991543
"100",0.648528259836517,0.115857743714824,-0.0131635392741755,0.0772413329729911
"101",0.585084650169913,0.0454081806557504,-0.0386164900874601,0.0442391033586007
"102",0.648578555356021,0.0617378137610431,0.00848596118653348,0.0387175792207263
"103",0.603232108168668,0.114974395497412,-0.0586790963547879,0.141207110850765
"104",0.624094525681821,0.118458271779794,-0.0396508359477785,-0.0665663764300043
"105",0.633558254466232,0.112249364098939,-0.0178912716930393,0.0927900809174422
"106",0.561221619216611,0.0965420098306193,-0.0591572149051491,0.0560479354835112
"107",0.659272806865471,0.0727896399552121,-0.0248047207678199,0.112361462330644
"108",0.623792629706857,0.0980730021027721,-0.0273989178622594,0.0694434509279112
"109",0.660555347190798,0.129518838593489,-0.0426640738210899,0.074995339137312
"110",0.575790378960629,0.101566745025799,-0.0543015208658125,0.0707017912624716
"111",0.64847591003221,0.0792504959003524,-0.0217686767226407,0.0573834896168841
