,subject,phoneme,weight,svar,tvar,count
4,sub-013,EH,0.04938466192804259,0.006138875847706132,0.0813697448883545,963
5,sub-013,ER,0.04965375769605029,0.004988506932666679,0.08705811770971346,752
6,sub-013,IH,0.0675733515187813,0.003940573912407193,0.08274110856463797,1870
7,sub-013,UH,0.01860715362293509,0.004253789146951239,0.07313111245477143,227
8,sub-013,AH,0.10026469216753908,0.0049274698832071015,0.07982897631324444,3655
9,sub-013,AO,0.05540422364147454,0.004308807680753006,0.07683076391587858,581
10,sub-013,UW,0.041461280153023465,0.0017324031971243884,0.07266879366508079,404
11,sub-013,EY,0.04138450317261142,0.0034973143939532408,0.07274070303102899,517
12,sub-013,AY,0.06599837627516214,0.005954200122843503,0.08562171833589666,626
13,sub-013,OY,0.019722671895922476,0.005816735306129754,0.057154298082869516,110
14,sub-013,AW,0.03345759382323803,0.005283671065336925,0.07953025568443688,264
15,sub-013,Y,0.01541857464915558,0.003104865338035483,0.11760028726787727,190
16,sub-013,L,0.06821303610833813,0.004097772651238384,0.08477952814267468,1392
17,sub-013,R,0.04103502317494427,0.004919442330211824,0.10050827274128243,1133
18,sub-013,W,0.05639281321384573,0.004837364042624449,0.11528410309548283,946
19,sub-013,B,0.0492605586365404,0.0014460358213638014,0.08342835410026078,725
20,sub-013,D,0.06712323748980015,0.0009534943346348497,0.054783281069775806,1761
21,sub-013,F,0.03449063748527081,0.0011349246706897785,0.0850352697411521,715
22,sub-013,HH,0.04591454391555838,0.0019788905816356724,0.05577150004720098,1070
23,sub-013,K,0.052166122967253876,0.0018068999691906232,0.07039753173020015,931
24,sub-013,M,0.0392107500009117,0.0022700018183277916,0.07514620227175837,952
25,sub-013,N,0.06697746599622853,0.0016651367025733756,0.06960200402678278,2373
26,sub-013,P,0.042335391317283214,0.0010814952595225788,0.07317871602082128,455
27,sub-013,S,0.08998611653742118,0.001203175727516339,0.089617974278109,1278
28,sub-013,T,0.09754039389147631,0.0015083247821953212,0.07712549259662313,2432
29,sub-013,V,0.02258775573263852,0.001800021258308774,0.05318383838383839,500
30,sub-013,Z,0.06330519081069813,0.0012825042522608323,0.0513880372385215,944
31,sub-013,DH,0.0519706820586128,0.001417672660096568,0.08007740691634159,1577
32,sub-013,NG,0.03587327505357689,0.002139221148471459,0.08201650623827951,382
33,sub-013,G,0.02521966360771527,0.0019330010528804966,0.10126103171965585,295
34,sub-013,SH,0.02556783811220505,0.003026548816605948,0.06900716213738914,279
35,sub-013,CH,0.025182849696253416,0.0017414162722957835,0.049105728292572516,118
36,sub-013,TH,0.01284293980528416,0.000977765531276409,0.07807345160286337,210
37,sub-013,ZH,0.0017705974835058634,0.002787920316060384,0.10024999999999999,5
38,sub-013,JH,0.012415932173725283,0.00227178868038509,0.07192611023805368,83
0,sub-014,IY,0.13212181002351894,0.003489085941800727,0.0716426874336437,1349
1,sub-014,OW,0.06648642449781764,0.0043541044042321895,0.07542279704553181,607
2,sub-014,AE,0.10247528381627709,0.006931779914101594,0.08205709516098753,721
3,sub-014,AA,0.10422528279477411,0.005679000119180113,0.06051876764022296,445
4,sub-014,EH,0.07318243814353091,0.006138875847706132,0.0813697448883545,963
5,sub-014,ER,0.0810846648630796,0.004988506932666679,0.08705811770971346,752
6,sub-014,IH,0.08381839615091023,0.003940573912407193,0.08274110856463797,1870
